,ResponseId,SetID,value,Real Price,Price Cont,PriceMin5,Price0,Price2,All RES,wind,solar,hydro,biomass,Slovak,Can Change,No change,Gender_f,Age,Income,No Income,Energy Consumption,payment_1,Region West,Region East,Household_size,Concern_1,RES_attitude_1,Know_green_provider,Providers_count,Appliance_count,Task_temp,Task_consumption,Task_appliances,Task_source,SetID_1
1267,R_3fcIhvE6YC7LyEu,Set10_b,0,30,0,0,1,0,0,0,0,0,1,1,-1,-1,0,58,4,0,1,30,1,0,2,2,2,0,6,5,3,5,5,2,10
1268,R_3fcIhvE6YC7LyEu,Set11_a,0,32,2,0,0,1,0,0,0,0,1,1,-1,1,0,58,4,0,1,30,1,0,2,2,2,0,6,5,3,5,5,2,11
1269,R_3fcIhvE6YC7LyEu,Set11_b,1,30,0,0,1,0,0,0,0,1,0,-1,1,-1,0,58,4,0,1,30,1,0,2,2,2,0,6,5,3,5,5,2,11
1270,R_3fcIhvE6YC7LyEu,Set12_a,1,32,2,0,0,1,1,0,0,0,0,-1,1,1,0,58,4,0,1,30,1,0,2,2,2,0,6,5,3,5,5,2,12
1271,R_3fcIhvE6YC7LyEu,Set12_b,0,35,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,58,4,0,1,30,1,0,2,2,2,0,6,5,3,5,5,2,12
1272,R_3DoIQpGvPlB27Bo,Set1_a,1,25,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,1
1273,R_3DoIQpGvPlB27Bo,Set1_b,0,30,0,0,1,0,0,0,0,0,1,1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,1
1274,R_3DoIQpGvPlB27Bo,Set2_a,1,25,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,2
1275,R_3DoIQpGvPlB27Bo,Set2_b,0,30,0,0,1,0,0,0,0,1,0,1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,2
1276,R_3DoIQpGvPlB27Bo,Set3_a,0,35,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,3
1277,R_3DoIQpGvPlB27Bo,Set3_b,1,35,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,3
1278,R_3DoIQpGvPlB27Bo,Set4_a,0,35,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,4
1279,R_3DoIQpGvPlB27Bo,Set4_b,1,35,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,4
1280,R_3DoIQpGvPlB27Bo,Set5_a,0,30,0,0,1,0,0,1,0,0,0,1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,5
1281,R_3DoIQpGvPlB27Bo,Set5_b,1,25,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,5
1282,R_3DoIQpGvPlB27Bo,Set6_a,0,32,2,0,0,1,1,0,0,0,0,-1,1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,6
1283,R_3DoIQpGvPlB27Bo,Set6_b,1,25,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,6
1284,R_3DoIQpGvPlB27Bo,Set7_a,1,35,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,7
1285,R_3DoIQpGvPlB27Bo,Set7_b,0,35,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,7
1286,R_3DoIQpGvPlB27Bo,Set8_a,0,35,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,8
1287,R_3DoIQpGvPlB27Bo,Set8_b,1,32,2,0,0,1,0,1,0,0,0,1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,8
1288,R_3DoIQpGvPlB27Bo,Set9_a,1,30,0,0,1,0,0,0,1,0,0,-1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,9
1289,R_3DoIQpGvPlB27Bo,Set9_b,0,35,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,9
1290,R_3DoIQpGvPlB27Bo,Set10_a,0,32,2,0,0,1,0,0,0,1,0,1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,10
1291,R_3DoIQpGvPlB27Bo,Set10_b,1,30,0,0,1,0,0,0,0,0,1,1,-1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,10
1292,R_3DoIQpGvPlB27Bo,Set11_a,0,32,2,0,0,1,0,0,0,0,1,1,-1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,11
1293,R_3DoIQpGvPlB27Bo,Set11_b,1,30,0,0,1,0,0,0,0,1,0,-1,1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,11
1294,R_3DoIQpGvPlB27Bo,Set12_a,1,32,2,0,0,1,1,0,0,0,0,-1,1,1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,12
1295,R_3DoIQpGvPlB27Bo,Set12_b,0,35,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,51,3,0,0,30,1,0,1,3,2,0,3,3,4,3,4,3,12
1296,R_T8frKsR5gKbQC8F,Set1_a,0,49,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,1
1297,R_T8frKsR5gKbQC8F,Set1_b,1,54,0,0,1,0,0,0,0,0,1,1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,1
1298,R_T8frKsR5gKbQC8F,Set2_a,0,49,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,2
1299,R_T8frKsR5gKbQC8F,Set2_b,1,54,0,0,1,0,0,0,0,1,0,1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,2
1300,R_T8frKsR5gKbQC8F,Set3_a,1,59,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,3
1301,R_T8frKsR5gKbQC8F,Set3_b,0,59,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,3
1302,R_T8frKsR5gKbQC8F,Set4_a,1,59,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,4
1303,R_T8frKsR5gKbQC8F,Set4_b,0,59,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,4
1304,R_T8frKsR5gKbQC8F,Set5_a,1,54,0,0,1,0,0,1,0,0,0,1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,5
1305,R_T8frKsR5gKbQC8F,Set5_b,0,49,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,5
1306,R_T8frKsR5gKbQC8F,Set6_a,1,56,2,0,0,1,1,0,0,0,0,-1,1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,6
1307,R_T8frKsR5gKbQC8F,Set6_b,0,49,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,6
1308,R_T8frKsR5gKbQC8F,Set7_a,1,59,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,7
1309,R_T8frKsR5gKbQC8F,Set7_b,0,59,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,7
1310,R_T8frKsR5gKbQC8F,Set8_a,0,59,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,8
1311,R_T8frKsR5gKbQC8F,Set8_b,1,56,2,0,0,1,0,1,0,0,0,1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,8
1312,R_T8frKsR5gKbQC8F,Set9_a,1,54,0,0,1,0,0,0,1,0,0,-1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,9
1313,R_T8frKsR5gKbQC8F,Set9_b,0,59,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,9
1314,R_T8frKsR5gKbQC8F,Set10_a,1,56,2,0,0,1,0,0,0,1,0,1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,10
1315,R_T8frKsR5gKbQC8F,Set10_b,0,54,0,0,1,0,0,0,0,0,1,1,-1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,10
1316,R_T8frKsR5gKbQC8F,Set11_a,1,56,2,0,0,1,0,0,0,0,1,1,-1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,11
1317,R_T8frKsR5gKbQC8F,Set11_b,0,54,0,0,1,0,0,0,0,1,0,-1,1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,11
1318,R_T8frKsR5gKbQC8F,Set12_a,1,56,2,0,0,1,1,0,0,0,0,-1,1,1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,12
1319,R_T8frKsR5gKbQC8F,Set12_b,0,59,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,48,5,0,1,54,0,0,3,4,4,0,2,2,3,5,5,1,12
1320,R_2bW9OodaE4L9QzR,Set1_a,1,40,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,1
1321,R_2bW9OodaE4L9QzR,Set1_b,0,45,0,0,1,0,0,0,0,0,1,1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,1
1322,R_2bW9OodaE4L9QzR,Set2_a,0,40,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,2
1323,R_2bW9OodaE4L9QzR,Set2_b,1,45,0,0,1,0,0,0,0,1,0,1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,2
1324,R_2bW9OodaE4L9QzR,Set3_a,1,50,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,3
1325,R_2bW9OodaE4L9QzR,Set3_b,0,50,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,3
1326,R_2bW9OodaE4L9QzR,Set4_a,0,50,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,4
1327,R_2bW9OodaE4L9QzR,Set4_b,1,50,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,4
1328,R_2bW9OodaE4L9QzR,Set5_a,1,45,0,0,1,0,0,1,0,0,0,1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,5
1329,R_2bW9OodaE4L9QzR,Set5_b,0,40,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,5
1330,R_2bW9OodaE4L9QzR,Set6_a,0,47,2,0,0,1,1,0,0,0,0,-1,1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,6
1331,R_2bW9OodaE4L9QzR,Set6_b,1,40,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,6
1332,R_2bW9OodaE4L9QzR,Set7_a,0,50,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,7
1333,R_2bW9OodaE4L9QzR,Set7_b,1,50,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,7
1334,R_2bW9OodaE4L9QzR,Set8_a,0,50,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,8
1335,R_2bW9OodaE4L9QzR,Set8_b,1,47,2,0,0,1,0,1,0,0,0,1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,8
1336,R_2bW9OodaE4L9QzR,Set9_a,0,45,0,0,1,0,0,0,1,0,0,-1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,9
1337,R_2bW9OodaE4L9QzR,Set9_b,1,50,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,9
1338,R_2bW9OodaE4L9QzR,Set10_a,1,47,2,0,0,1,0,0,0,1,0,1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,10
1339,R_2bW9OodaE4L9QzR,Set10_b,0,45,0,0,1,0,0,0,0,0,1,1,-1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,10
1340,R_2bW9OodaE4L9QzR,Set11_a,1,47,2,0,0,1,0,0,0,0,1,1,-1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,11
1341,R_2bW9OodaE4L9QzR,Set11_b,0,45,0,0,1,0,0,0,0,1,0,-1,1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,11
1342,R_2bW9OodaE4L9QzR,Set12_a,0,47,2,0,0,1,1,0,0,0,0,-1,1,1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,12
1343,R_2bW9OodaE4L9QzR,Set12_b,1,50,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,45,3,0,1,45,0,0,4,4,4,0,4,3,4,4,5,4,12
1344,R_sySAfz6mTB8AkI9,Set1_a,1,111,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,1
1345,R_sySAfz6mTB8AkI9,Set1_b,0,116,0,0,1,0,0,0,0,0,1,1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,1
1346,R_sySAfz6mTB8AkI9,Set2_a,1,111,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,2
1347,R_sySAfz6mTB8AkI9,Set2_b,0,116,0,0,1,0,0,0,0,1,0,1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,2
1348,R_sySAfz6mTB8AkI9,Set3_a,1,121,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,3
1349,R_sySAfz6mTB8AkI9,Set3_b,0,121,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,3
1350,R_sySAfz6mTB8AkI9,Set4_a,0,121,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,4
1351,R_sySAfz6mTB8AkI9,Set4_b,1,121,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,4
1352,R_sySAfz6mTB8AkI9,Set5_a,0,116,0,0,1,0,0,1,0,0,0,1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,5
1353,R_sySAfz6mTB8AkI9,Set5_b,1,111,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,5
1354,R_sySAfz6mTB8AkI9,Set6_a,0,118,2,0,0,1,1,0,0,0,0,-1,1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,6
1355,R_sySAfz6mTB8AkI9,Set6_b,1,111,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,6
1356,R_sySAfz6mTB8AkI9,Set7_a,0,121,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,7
1357,R_sySAfz6mTB8AkI9,Set7_b,1,121,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,7
1358,R_sySAfz6mTB8AkI9,Set8_a,1,121,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,8
1359,R_sySAfz6mTB8AkI9,Set8_b,0,118,2,0,0,1,0,1,0,0,0,1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,8
1360,R_sySAfz6mTB8AkI9,Set9_a,0,116,0,0,1,0,0,0,1,0,0,-1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,9
1361,R_sySAfz6mTB8AkI9,Set9_b,1,121,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,9
1362,R_sySAfz6mTB8AkI9,Set10_a,1,118,2,0,0,1,0,0,0,1,0,1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,10
1363,R_sySAfz6mTB8AkI9,Set10_b,0,116,0,0,1,0,0,0,0,0,1,1,-1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,10
1364,R_sySAfz6mTB8AkI9,Set11_a,0,118,2,0,0,1,0,0,0,0,1,1,-1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,11
1365,R_sySAfz6mTB8AkI9,Set11_b,1,116,0,0,1,0,0,0,0,1,0,-1,1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,11
1366,R_sySAfz6mTB8AkI9,Set12_a,1,118,2,0,0,1,1,0,0,0,0,-1,1,1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,12
1367,R_sySAfz6mTB8AkI9,Set12_b,0,121,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,52,2,0,0,116,1,0,2,1,2,0,1,2,3,4,5,3,12
1368,R_25yjfCnuJx1ntPT,Set1_a,1,52,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,1
1369,R_25yjfCnuJx1ntPT,Set1_b,0,57,0,0,1,0,0,0,0,0,1,1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,1
1370,R_25yjfCnuJx1ntPT,Set2_a,0,52,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,2
1371,R_25yjfCnuJx1ntPT,Set2_b,1,57,0,0,1,0,0,0,0,1,0,1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,2
1372,R_25yjfCnuJx1ntPT,Set3_a,1,62,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,3
1373,R_25yjfCnuJx1ntPT,Set3_b,0,62,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,3
1374,R_25yjfCnuJx1ntPT,Set4_a,0,62,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,4
1375,R_25yjfCnuJx1ntPT,Set4_b,1,62,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,4
1376,R_25yjfCnuJx1ntPT,Set5_a,1,57,0,0,1,0,0,1,0,0,0,1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,5
1377,R_25yjfCnuJx1ntPT,Set5_b,0,52,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,5
1378,R_25yjfCnuJx1ntPT,Set6_a,0,59,2,0,0,1,1,0,0,0,0,-1,1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,6
1379,R_25yjfCnuJx1ntPT,Set6_b,1,52,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,6
1380,R_25yjfCnuJx1ntPT,Set7_a,0,62,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,7
1381,R_25yjfCnuJx1ntPT,Set7_b,1,62,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,7
1382,R_25yjfCnuJx1ntPT,Set8_a,1,62,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,8
1383,R_25yjfCnuJx1ntPT,Set8_b,0,59,2,0,0,1,0,1,0,0,0,1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,8
1384,R_25yjfCnuJx1ntPT,Set9_a,1,57,0,0,1,0,0,0,1,0,0,-1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,9
1385,R_25yjfCnuJx1ntPT,Set9_b,0,62,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,9
1386,R_25yjfCnuJx1ntPT,Set10_a,1,59,2,0,0,1,0,0,0,1,0,1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,10
1387,R_25yjfCnuJx1ntPT,Set10_b,0,57,0,0,1,0,0,0,0,0,1,1,-1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,10
1388,R_25yjfCnuJx1ntPT,Set11_a,0,59,2,0,0,1,0,0,0,0,1,1,-1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,11
1389,R_25yjfCnuJx1ntPT,Set11_b,1,57,0,0,1,0,0,0,0,1,0,-1,1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,11
1390,R_25yjfCnuJx1ntPT,Set12_a,1,59,2,0,0,1,1,0,0,0,0,-1,1,1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,12
1391,R_25yjfCnuJx1ntPT,Set12_b,0,62,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,56,5,0,1,57,1,0,3,3,5,0,6,4,4,4,5,2,12
1392,R_3RgR2Npo8irw8qS,Set1_a,1,45,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,1
1393,R_3RgR2Npo8irw8qS,Set1_b,0,50,0,0,1,0,0,0,0,0,1,1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,1
1394,R_3RgR2Npo8irw8qS,Set2_a,0,45,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,2
1395,R_3RgR2Npo8irw8qS,Set2_b,1,50,0,0,1,0,0,0,0,1,0,1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,2
1396,R_3RgR2Npo8irw8qS,Set3_a,1,55,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,3
1397,R_3RgR2Npo8irw8qS,Set3_b,0,55,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,3
1398,R_3RgR2Npo8irw8qS,Set4_a,1,55,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,4
1399,R_3RgR2Npo8irw8qS,Set4_b,0,55,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,4
1400,R_3RgR2Npo8irw8qS,Set5_a,0,50,0,0,1,0,0,1,0,0,0,1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,5
1401,R_3RgR2Npo8irw8qS,Set5_b,1,45,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,5
1402,R_3RgR2Npo8irw8qS,Set6_a,0,52,2,0,0,1,1,0,0,0,0,-1,1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,6
1403,R_3RgR2Npo8irw8qS,Set6_b,1,45,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,6
1404,R_3RgR2Npo8irw8qS,Set7_a,1,55,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,7
1405,R_3RgR2Npo8irw8qS,Set7_b,0,55,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,7
1406,R_3RgR2Npo8irw8qS,Set8_a,1,55,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,8
1407,R_3RgR2Npo8irw8qS,Set8_b,0,52,2,0,0,1,0,1,0,0,0,1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,8
1408,R_3RgR2Npo8irw8qS,Set9_a,1,50,0,0,1,0,0,0,1,0,0,-1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,9
1409,R_3RgR2Npo8irw8qS,Set9_b,0,55,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,9
1410,R_3RgR2Npo8irw8qS,Set10_a,0,52,2,0,0,1,0,0,0,1,0,1,-1,1,0,29,5,0,0,50,1,0,2,2,3,1,6,6,2,3,3,1,10
