,ResponseId,value diff,Real Price diff,All RES diff,wind diff,solar diff,hydro diff,biomass diff,Slovak diff,Can Change diff,No change diff,Gender_f,Age,Income,No Income,Energy Consumption,Region West,Region East,Household_size,Concern_1,RES_attitude_1,Know_green_provider,Providers_count,Appliance_count,Task_temp,Task_consumption,Task_appliances,Task_source
361,R_3GiUiEG0PiyLt5D,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
362,R_3GiUiEG0PiyLt5D,1,0,-1,0,1,0,0,2,2,-2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
363,R_3GiUiEG0PiyLt5D,0,0,-1,0,0,1,0,-2,0,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
364,R_3GiUiEG0PiyLt5D,1,5,1,2,1,1,1,0,0,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
365,R_3GiUiEG0PiyLt5D,1,7,2,1,1,1,1,-2,2,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
366,R_3GiUiEG0PiyLt5D,0,0,0,0,-1,0,1,0,2,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
367,R_3GiUiEG0PiyLt5D,1,3,0,-1,1,0,0,-2,0,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
368,R_3GiUiEG0PiyLt5D,0,-5,-1,0,1,0,0,0,-2,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
369,R_3GiUiEG0PiyLt5D,0,2,0,0,0,1,-1,0,0,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
370,R_3GiUiEG0PiyLt5D,1,2,0,0,0,-1,1,2,-2,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
371,R_3GiUiEG0PiyLt5D,1,-3,1,-1,0,0,0,-2,2,2,0,46,2,0,1,0,1,3,3,4,0,1,4,2,5,5,3
372,R_Uylev4jOvVv1Qhb,0,-5,-1,-1,-1,-1,-2,-2,2,-2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
373,R_Uylev4jOvVv1Qhb,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
374,R_Uylev4jOvVv1Qhb,1,0,-1,0,1,0,0,2,2,-2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
375,R_Uylev4jOvVv1Qhb,0,0,-1,0,0,1,0,-2,0,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
376,R_Uylev4jOvVv1Qhb,0,5,1,2,1,1,1,0,0,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
377,R_Uylev4jOvVv1Qhb,0,7,2,1,1,1,1,-2,2,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
378,R_Uylev4jOvVv1Qhb,1,0,0,0,-1,0,1,0,2,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
379,R_Uylev4jOvVv1Qhb,0,3,0,-1,1,0,0,-2,0,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
380,R_Uylev4jOvVv1Qhb,1,-5,-1,0,1,0,0,0,-2,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
381,R_Uylev4jOvVv1Qhb,1,2,0,0,0,1,-1,0,0,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
382,R_Uylev4jOvVv1Qhb,0,2,0,0,0,-1,1,2,-2,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
383,R_Uylev4jOvVv1Qhb,1,-3,1,-1,0,0,0,-2,2,2,0,32,3,0,0,0,0,1,4,5,0,4,3,2,5,5,2
384,R_1loYoDN9nZtybKg,0,-5,-1,-1,-1,-1,-2,-2,2,-2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
385,R_1loYoDN9nZtybKg,0,-5,-1,-1,-1,-2,-1,-2,2,-2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
386,R_1loYoDN9nZtybKg,1,0,-1,0,1,0,0,2,2,-2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
387,R_1loYoDN9nZtybKg,0,0,-1,0,0,1,0,-2,0,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
388,R_1loYoDN9nZtybKg,0,5,1,2,1,1,1,0,0,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
389,R_1loYoDN9nZtybKg,0,7,2,1,1,1,1,-2,2,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
390,R_1loYoDN9nZtybKg,0,0,0,0,-1,0,1,0,2,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
391,R_1loYoDN9nZtybKg,1,3,0,-1,1,0,0,-2,0,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
392,R_1loYoDN9nZtybKg,1,-5,-1,0,1,0,0,0,-2,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
393,R_1loYoDN9nZtybKg,1,2,0,0,0,1,-1,0,0,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
394,R_1loYoDN9nZtybKg,0,2,0,0,0,-1,1,2,-2,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
395,R_1loYoDN9nZtybKg,0,-3,1,-1,0,0,0,-2,2,2,1,55,5,0,1,0,1,3,3,2,0,2,2,3,4,4,2
396,R_Cdc0K7F94OV29rj,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
397,R_Cdc0K7F94OV29rj,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
398,R_Cdc0K7F94OV29rj,1,0,-1,0,1,0,0,2,2,-2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
399,R_Cdc0K7F94OV29rj,0,0,-1,0,0,1,0,-2,0,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
400,R_Cdc0K7F94OV29rj,0,5,1,2,1,1,1,0,0,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
401,R_Cdc0K7F94OV29rj,0,7,2,1,1,1,1,-2,2,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
402,R_Cdc0K7F94OV29rj,0,0,0,0,-1,0,1,0,2,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
403,R_Cdc0K7F94OV29rj,0,3,0,-1,1,0,0,-2,0,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
404,R_Cdc0K7F94OV29rj,1,-5,-1,0,1,0,0,0,-2,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
405,R_Cdc0K7F94OV29rj,0,2,0,0,0,1,-1,0,0,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
406,R_Cdc0K7F94OV29rj,1,2,0,0,0,-1,1,2,-2,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
407,R_Cdc0K7F94OV29rj,0,-3,1,-1,0,0,0,-2,2,2,1,44,6,0,1,0,1,4,4,5,1,9,3,5,5,5,4
408,R_PHAeunMdv3sIAzT,0,-5,-1,-1,-1,-1,-2,-2,2,-2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
409,R_PHAeunMdv3sIAzT,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
410,R_PHAeunMdv3sIAzT,0,0,-1,0,1,0,0,2,2,-2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
411,R_PHAeunMdv3sIAzT,0,0,-1,0,0,1,0,-2,0,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
412,R_PHAeunMdv3sIAzT,1,5,1,2,1,1,1,0,0,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
413,R_PHAeunMdv3sIAzT,1,7,2,1,1,1,1,-2,2,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
414,R_PHAeunMdv3sIAzT,1,0,0,0,-1,0,1,0,2,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
415,R_PHAeunMdv3sIAzT,1,3,0,-1,1,0,0,-2,0,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
416,R_PHAeunMdv3sIAzT,1,-5,-1,0,1,0,0,0,-2,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
417,R_PHAeunMdv3sIAzT,1,2,0,0,0,1,-1,0,0,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
418,R_PHAeunMdv3sIAzT,1,2,0,0,0,-1,1,2,-2,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
419,R_PHAeunMdv3sIAzT,1,-3,1,-1,0,0,0,-2,2,2,0,50,4,0,0,0,1,3,3,4,0,1,3,3,4,4,3
420,R_3KxZPm16o9OqrQo,0,-5,-1,-1,-1,-1,-2,-2,2,-2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
421,R_3KxZPm16o9OqrQo,0,-5,-1,-1,-1,-2,-1,-2,2,-2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
422,R_3KxZPm16o9OqrQo,1,0,-1,0,1,0,0,2,2,-2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
423,R_3KxZPm16o9OqrQo,0,0,-1,0,0,1,0,-2,0,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
424,R_3KxZPm16o9OqrQo,0,5,1,2,1,1,1,0,0,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
425,R_3KxZPm16o9OqrQo,0,7,2,1,1,1,1,-2,2,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
426,R_3KxZPm16o9OqrQo,0,0,0,0,-1,0,1,0,2,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
427,R_3KxZPm16o9OqrQo,0,3,0,-1,1,0,0,-2,0,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
428,R_3KxZPm16o9OqrQo,0,-5,-1,0,1,0,0,0,-2,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
429,R_3KxZPm16o9OqrQo,1,2,0,0,0,1,-1,0,0,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
430,R_3KxZPm16o9OqrQo,1,2,0,0,0,-1,1,2,-2,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
431,R_3KxZPm16o9OqrQo,0,-3,1,-1,0,0,0,-2,2,2,1,53,6,0,0,0,1,2,4,5,0,2,6,5,5,5,1
432,R_1C8u2OQUscKG5y5,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
433,R_1C8u2OQUscKG5y5,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
434,R_1C8u2OQUscKG5y5,1,0,-1,0,1,0,0,2,2,-2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
435,R_1C8u2OQUscKG5y5,1,0,-1,0,0,1,0,-2,0,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
436,R_1C8u2OQUscKG5y5,1,5,1,2,1,1,1,0,0,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
437,R_1C8u2OQUscKG5y5,1,7,2,1,1,1,1,-2,2,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
438,R_1C8u2OQUscKG5y5,0,0,0,0,-1,0,1,0,2,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
439,R_1C8u2OQUscKG5y5,1,3,0,-1,1,0,0,-2,0,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
440,R_1C8u2OQUscKG5y5,1,-5,-1,0,1,0,0,0,-2,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
441,R_1C8u2OQUscKG5y5,1,2,0,0,0,1,-1,0,0,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
442,R_1C8u2OQUscKG5y5,1,2,0,0,0,-1,1,2,-2,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
443,R_1C8u2OQUscKG5y5,0,-3,1,-1,0,0,0,-2,2,2,1,51,3,0,0,0,1,2,3,4,0,5,3,3,4,4,3
444,R_2CCGcCSM2asSAq7,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
445,R_2CCGcCSM2asSAq7,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
446,R_2CCGcCSM2asSAq7,1,0,-1,0,1,0,0,2,2,-2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
447,R_2CCGcCSM2asSAq7,1,0,-1,0,0,1,0,-2,0,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
448,R_2CCGcCSM2asSAq7,1,5,1,2,1,1,1,0,0,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
449,R_2CCGcCSM2asSAq7,0,7,2,1,1,1,1,-2,2,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
450,R_2CCGcCSM2asSAq7,0,0,0,0,-1,0,1,0,2,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
451,R_2CCGcCSM2asSAq7,0,3,0,-1,1,0,0,-2,0,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
452,R_2CCGcCSM2asSAq7,1,-5,-1,0,1,0,0,0,-2,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
453,R_2CCGcCSM2asSAq7,1,2,0,0,0,1,-1,0,0,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
454,R_2CCGcCSM2asSAq7,0,2,0,0,0,-1,1,2,-2,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
455,R_2CCGcCSM2asSAq7,1,-3,1,-1,0,0,0,-2,2,2,0,21,6,0,0,0,0,3,1,4,0,4,5,1,2,4,1
456,R_2CpQkB5YTdmq84x,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
457,R_2CpQkB5YTdmq84x,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
458,R_2CpQkB5YTdmq84x,1,0,-1,0,1,0,0,2,2,-2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
459,R_2CpQkB5YTdmq84x,0,0,-1,0,0,1,0,-2,0,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
460,R_2CpQkB5YTdmq84x,0,5,1,2,1,1,1,0,0,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
461,R_2CpQkB5YTdmq84x,1,7,2,1,1,1,1,-2,2,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
462,R_2CpQkB5YTdmq84x,1,0,0,0,-1,0,1,0,2,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
463,R_2CpQkB5YTdmq84x,0,3,0,-1,1,0,0,-2,0,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
464,R_2CpQkB5YTdmq84x,0,-5,-1,0,1,0,0,0,-2,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
465,R_2CpQkB5YTdmq84x,1,2,0,0,0,1,-1,0,0,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
466,R_2CpQkB5YTdmq84x,0,2,0,0,0,-1,1,2,-2,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
467,R_2CpQkB5YTdmq84x,1,-3,1,-1,0,0,0,-2,2,2,1,47,2,0,0,0,1,2,3,3,0,3,3,3,5,5,3
468,R_3EbeMRTukisEJj0,0,-5,-1,-1,-1,-1,-2,-2,2,-2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
469,R_3EbeMRTukisEJj0,0,-5,-1,-1,-1,-2,-1,-2,2,-2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
470,R_3EbeMRTukisEJj0,0,0,-1,0,1,0,0,2,2,-2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
471,R_3EbeMRTukisEJj0,0,0,-1,0,0,1,0,-2,0,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
472,R_3EbeMRTukisEJj0,1,5,1,2,1,1,1,0,0,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
473,R_3EbeMRTukisEJj0,1,7,2,1,1,1,1,-2,2,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
474,R_3EbeMRTukisEJj0,0,0,0,0,-1,0,1,0,2,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
475,R_3EbeMRTukisEJj0,1,3,0,-1,1,0,0,-2,0,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
476,R_3EbeMRTukisEJj0,1,-5,-1,0,1,0,0,0,-2,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
477,R_3EbeMRTukisEJj0,1,2,0,0,0,1,-1,0,0,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
478,R_3EbeMRTukisEJj0,0,2,0,0,0,-1,1,2,-2,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
479,R_3EbeMRTukisEJj0,1,-3,1,-1,0,0,0,-2,2,2,1,33,4,0,1,0,1,3,3,4,0,4,3,1,5,5,4
480,R_3PAB8Vl1PffUyYf,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
481,R_3PAB8Vl1PffUyYf,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
482,R_3PAB8Vl1PffUyYf,1,0,-1,0,1,0,0,2,2,-2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
483,R_3PAB8Vl1PffUyYf,0,0,-1,0,0,1,0,-2,0,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
484,R_3PAB8Vl1PffUyYf,0,5,1,2,1,1,1,0,0,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
485,R_3PAB8Vl1PffUyYf,0,7,2,1,1,1,1,-2,2,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
486,R_3PAB8Vl1PffUyYf,0,0,0,0,-1,0,1,0,2,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
487,R_3PAB8Vl1PffUyYf,0,3,0,-1,1,0,0,-2,0,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
488,R_3PAB8Vl1PffUyYf,1,-5,-1,0,1,0,0,0,-2,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
489,R_3PAB8Vl1PffUyYf,1,2,0,0,0,1,-1,0,0,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
490,R_3PAB8Vl1PffUyYf,1,2,0,0,0,-1,1,2,-2,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
491,R_3PAB8Vl1PffUyYf,0,-3,1,-1,0,0,0,-2,2,2,0,34,3,0,1,1,0,1,4,4,0,2,3,1,4,3,1
492,R_2s1G7dMutABjtWq,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
493,R_2s1G7dMutABjtWq,0,-5,-1,-1,-1,-2,-1,-2,2,-2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
494,R_2s1G7dMutABjtWq,1,0,-1,0,1,0,0,2,2,-2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
495,R_2s1G7dMutABjtWq,0,0,-1,0,0,1,0,-2,0,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
496,R_2s1G7dMutABjtWq,1,5,1,2,1,1,1,0,0,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
497,R_2s1G7dMutABjtWq,1,7,2,1,1,1,1,-2,2,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
498,R_2s1G7dMutABjtWq,1,0,0,0,-1,0,1,0,2,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
499,R_2s1G7dMutABjtWq,1,3,0,-1,1,0,0,-2,0,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
500,R_2s1G7dMutABjtWq,0,-5,-1,0,1,0,0,0,-2,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
501,R_2s1G7dMutABjtWq,1,2,0,0,0,1,-1,0,0,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
502,R_2s1G7dMutABjtWq,1,2,0,0,0,-1,1,2,-2,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
503,R_2s1G7dMutABjtWq,1,-3,1,-1,0,0,0,-2,2,2,1,49,4,0,0,0,1,6,3,3,0,2,5,1,5,5,5
504,R_eXPXDCq7KlKjbjj,0,-5,-1,-1,-1,-1,-2,-2,2,-2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
505,R_eXPXDCq7KlKjbjj,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
506,R_eXPXDCq7KlKjbjj,1,0,-1,0,1,0,0,2,2,-2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
507,R_eXPXDCq7KlKjbjj,0,0,-1,0,0,1,0,-2,0,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
508,R_eXPXDCq7KlKjbjj,1,5,1,2,1,1,1,0,0,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
509,R_eXPXDCq7KlKjbjj,1,7,2,1,1,1,1,-2,2,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
510,R_eXPXDCq7KlKjbjj,1,0,0,0,-1,0,1,0,2,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
511,R_eXPXDCq7KlKjbjj,1,3,0,-1,1,0,0,-2,0,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
512,R_eXPXDCq7KlKjbjj,1,-5,-1,0,1,0,0,0,-2,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
513,R_eXPXDCq7KlKjbjj,1,2,0,0,0,1,-1,0,0,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
514,R_eXPXDCq7KlKjbjj,0,2,0,0,0,-1,1,2,-2,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
515,R_eXPXDCq7KlKjbjj,0,-3,1,-1,0,0,0,-2,2,2,0,55,2,0,1,1,0,6,5,5,0,4,4,5,5,5,5
516,R_32XAPLeDjHfcfJl,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
517,R_32XAPLeDjHfcfJl,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
518,R_32XAPLeDjHfcfJl,1,0,-1,0,1,0,0,2,2,-2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
519,R_32XAPLeDjHfcfJl,1,0,-1,0,0,1,0,-2,0,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
520,R_32XAPLeDjHfcfJl,0,5,1,2,1,1,1,0,0,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
521,R_32XAPLeDjHfcfJl,0,7,2,1,1,1,1,-2,2,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
522,R_32XAPLeDjHfcfJl,0,0,0,0,-1,0,1,0,2,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
523,R_32XAPLeDjHfcfJl,0,3,0,-1,1,0,0,-2,0,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
524,R_32XAPLeDjHfcfJl,1,-5,-1,0,1,0,0,0,-2,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
525,R_32XAPLeDjHfcfJl,0,2,0,0,0,1,-1,0,0,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
526,R_32XAPLeDjHfcfJl,0,2,0,0,0,-1,1,2,-2,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
527,R_32XAPLeDjHfcfJl,1,-3,1,-1,0,0,0,-2,2,2,0,52,3,0,1,0,1,3,3,4,0,4,5,3,4,4,3
528,R_1otpYpz7p3ZeP4q,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
529,R_1otpYpz7p3ZeP4q,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
530,R_1otpYpz7p3ZeP4q,1,0,-1,0,1,0,0,2,2,-2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
531,R_1otpYpz7p3ZeP4q,0,0,-1,0,0,1,0,-2,0,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
532,R_1otpYpz7p3ZeP4q,0,5,1,2,1,1,1,0,0,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
533,R_1otpYpz7p3ZeP4q,0,7,2,1,1,1,1,-2,2,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
534,R_1otpYpz7p3ZeP4q,0,0,0,0,-1,0,1,0,2,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
535,R_1otpYpz7p3ZeP4q,0,3,0,-1,1,0,0,-2,0,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
536,R_1otpYpz7p3ZeP4q,1,-5,-1,0,1,0,0,0,-2,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
537,R_1otpYpz7p3ZeP4q,1,2,0,0,0,1,-1,0,0,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
538,R_1otpYpz7p3ZeP4q,0,2,0,0,0,-1,1,2,-2,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
539,R_1otpYpz7p3ZeP4q,1,-3,1,-1,0,0,0,-2,2,2,0,56,0,1,0,1,0,1,4,2,0,4,3,5,5,4,1
540,R_2s6jd6Tv9fwlHFf,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
541,R_2s6jd6Tv9fwlHFf,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
542,R_2s6jd6Tv9fwlHFf,1,0,-1,0,1,0,0,2,2,-2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
